zipcode,pop_0_5,pop_5_12,pop_0_12,avg_income,employment_rate,total_existing_slots,num_existing_facilities,high_demand,desert_threshold,age_0_5_requirement,is_desert,current_coverage_ratio
12460,43.0,11.0,54.0,61607.142857142855,0.6511627906976745,0.0,0.0,1,27.0,28.666666666666664,1,0.0
12461,72.0,42.0,114.0,77180.23255813953,0.6272793581327498,16.0,2.0,1,57.0,48.0,1,0.14035087719298245
12463,22.0,78.0,100.0,69243.42105263157,0.5667412378821775,12.0,1.0,0,33.0,14.666666666666666,1,0.12
12464,14.0,27.0,41.0,68611.11111111111,0.4117108874656907,27.0,1.0,0,13.530000000000001,9.333333333333332,0,0.6585365853658537
12465,10.0,8.0,18.0,55000.0,0.2604166666666667,0.0,0.0,1,9.0,6.666666666666666,1,0.0
12466,116.0,194.0,310.0,68709.67741935483,0.748792270531401,16.0,2.0,1,155.0,77.33333333333333,1,0.05161290322580645
12468,60.0,66.0,126.0,59649.12280701754,0.430188679245283,0.0,0.0,1,63.0,40.0,1,0.0
12469,24.0,23.0,47.0,66544.11764705883,0.423412204234122,0.0,0.0,0,15.510000000000002,16.0,1,0.0
12470,62.0,49.0,111.0,59375.0,0.3084832904884318,0.0,0.0,1,55.5,41.33333333333333,1,0.0
12472,24.0,56.0,80.0,67058.82352941176,0.7221750212404418,0.0,0.0,1,40.0,16.0,1,0.0
12473,0.0,71.0,71.0,70833.33333333334,0.7692307692307693,0.0,0.0,1,35.5,0.0,1,0.0
12474,19.0,40.0,59.0,67067.30769230769,0.6074766355140186,0.0,0.0,1,29.5,12.666666666666666,1,0.0
12477,695.0,1505.0,2200.0,68445.12195121952,0.4860699466508595,540.0,15.0,0,726.0,463.3333333333333,1,0.24545454545454545
12480,5.0,33.0,38.0,59000.0,0.7716049382716049,0.0,0.0,1,19.0,3.333333333333333,1,0.0
12481,0.0,48.0,48.0,72977.9411764706,0.4554588077695914,0.0,0.0,0,15.84,0.0,1,0.0
12482,0.0,6.0,6.0,48897.05882352941,0.6181818181818182,0.0,0.0,1,3.0,0.0,1,0.0
12484,127.0,369.0,496.0,83843.53741496598,0.4358138155944263,33.0,1.0,0,163.68,84.66666666666666,1,0.06653225806451613
12485,46.0,197.0,243.0,64663.46153846154,0.5752212389380531,29.0,1.0,0,80.19,30.666666666666664,1,0.11934156378600823
12486,45.0,210.0,255.0,77373.41772151898,0.4488636363636363,0.0,0.0,0,84.15,30.0,1,0.0
12487,102.0,310.0,412.0,68791.39072847682,0.3837357052096569,0.0,0.0,0,135.96,68.0,1,0.0
12491,128.0,168.0,296.0,75000.0,0.5002428363283147,0.0,0.0,0,97.68,85.33333333333333,1,0.0
12492,7.0,0.0,7.0,72115.38461538462,0.7182320441988951,0.0,0.0,1,3.5,4.666666666666666,1,0.0
12494,32.0,46.0,78.0,82196.9696969697,0.3815028901734104,0.0,0.0,0,25.740000000000002,21.333333333333332,1,0.0
12495,0.0,0.0,0.0,94166.66666666669,0.99,0.0,0.0,1,0.0,0.0,1,
12496,34.0,97.0,131.0,73392.85714285714,0.5339435545385202,0.0,0.0,0,43.230000000000004,22.666666666666664,1,0.0
12498,66.0,285.0,351.0,86895.16129032258,0.5414847161572053,44.0,1.0,0,115.83000000000001,44.0,1,0.12535612535612536
12501,48.0,218.0,266.0,69285.71428571429,0.4838709677419355,143.0,3.0,0,87.78,32.0,0,0.5375939849624061
12502,108.0,102.0,210.0,81367.9245283019,0.4620749782040104,0.0,0.0,0,69.3,72.0,1,0.0
12503,16.0,70.0,86.0,79032.25806451612,0.3939008894536213,0.0,0.0,0,28.380000000000003,10.666666666666666,1,0.0
12508,690.0,1501.0,2191.0,75068.68131868132,0.4751461988304093,723.0,19.0,0,723.0300000000001,460.0,1,0.32998630762209036
12513,0.0,0.0,0.0,77412.28070175438,0.99,0.0,0.0,1,0.0,0.0,1,
12514,115.0,156.0,271.0,94553.57142857142,0.4697986577181208,0.0,0.0,0,89.43,76.66666666666666,1,0.0
12515,55.0,113.0,168.0,64375.0,0.5105296745373324,0.0,0.0,0,55.440000000000005,36.666666666666664,1,0.0
12516,36.0,71.0,107.0,70032.05128205128,0.4195804195804196,0.0,0.0,0,35.31,24.0,1,0.0
12517,20.0,35.0,55.0,69375.0,0.5208333333333334,0.0,0.0,0,18.150000000000002,13.333333333333332,1,0.0
12518,361.0,480.0,841.0,88043.47826086955,0.5101518512199283,116.0,2.0,0,277.53000000000003,240.66666666666666,1,0.13793103448275862
12520,60.0,256.0,316.0,92352.9411764706,0.5505181347150259,166.0,1.0,0,104.28,40.0,0,0.5253164556962026
12521,11.0,100.0,111.0,80743.24324324325,0.4604853764779091,18.0,1.0,0,36.63,7.333333333333333,1,0.16216216216216217
12522,142.0,313.0,455.0,65189.87341772152,0.4963350785340314,48.0,3.0,0,150.15,94.66666666666666,1,0.1054945054945055
12523,81.0,221.0,302.0,67719.78021978022,0.458207452165156,0.0,0.0,0,99.66000000000001,54.0,1,0.0
12524,615.0,1272.0,1887.0,83171.91283292978,0.5291818822474214,445.0,11.0,0,622.71,410.0,1,0.23582405935347112
12525,29.0,152.0,181.0,78600.54347826088,0.99,0.0,0.0,1,90.5,19.333333333333332,1,0.0
12526,83.0,150.0,233.0,73372.39583333334,0.545609548167093,8.0,1.0,0,76.89,55.33333333333333,1,0.034334763948497854
12528,702.0,1077.0,1779.0,75715.78212290502,0.5360083844886959,366.0,9.0,0,587.07,468.0,1,0.2057335581787521
12529,102.0,115.0,217.0,79882.8125,0.5574912891986062,0.0,0.0,0,71.61,68.0,1,0.0
12531,203.0,177.0,380.0,87191.35802469136,0.6254826254826255,158.0,2.0,1,190.0,135.33333333333331,1,0.41578947368421054
12533,1771.0,2812.0,4583.0,92242.97337278108,0.5150672406567869,830.0,10.0,0,1512.39,1180.6666666666665,1,0.18110408029674885
12534,676.0,1170.0,1846.0,63046.1922596754,0.4502023381294964,430.0,7.0,0,609.1800000000001,450.66666666666663,1,0.23293607800650054
12538,502.0,881.0,1383.0,71488.97058823529,0.4834352338973411,461.0,13.0,0,456.39000000000004,334.66666666666663,0,0.3333333333333333
12540,568.0,1159.0,1727.0,92557.25190839695,0.4227170054856405,187.0,5.0,0,569.9100000000001,378.66666666666663,1,0.10828025477707007
12542,271.0,498.0,769.0,77728.01302931597,0.5591985428051002,167.0,4.0,0,253.77,180.66666666666666,1,0.21716514954486346
12543,199.0,237.0,436.0,62500.0,0.5039872408293461,0.0,0.0,0,143.88,132.66666666666666,1,0.0
12545,117.0,235.0,352.0,86659.19282511211,0.493253704932537,100.0,3.0,0,116.16000000000001,78.0,1,0.2840909090909091
12546,122.0,218.0,340.0,68362.06896551725,0.5370370370370371,29.0,1.0,0,112.2,81.33333333333333,1,0.08529411764705883
12547,167.0,394.0,561.0,71951.21951219512,0.500457735733903,142.0,4.0,0,185.13,111.33333333333333,1,0.2531194295900178
12548,9.0,111.0,120.0,73648.64864864865,0.6890130353817505,0.0,0.0,1,60.0,6.0,1,0.0
12549,420.0,1509.0,1929.0,81741.57303370786,0.5021156558533145,558.0,13.0,0,636.57,280.0,1,0.2892690513219285
12550,2830.0,5439.0,8269.0,61766.87569162671,0.4893148509132914,1273.0,24.0,0,2728.77,1886.6666666666665,1,0.1539484822832265
12553,1145.0,2627.0,3772.0,72709.23520923521,0.5056733189828159,945.0,18.0,0,1244.76,763.3333333333333,1,0.25053022269353126
12561,563.0,1039.0,1602.0,79791.95088676672,0.4041685046316718,362.0,11.0,0,528.66,375.3333333333333,1,0.22596754057428214
12563,177.0,544.0,721.0,75992.06349206349,0.4914835522038747,232.0,4.0,0,237.93,118.0,1,0.3217753120665742
12564,342.0,849.0,1191.0,86391.96675900277,0.4688311688311688,134.0,2.0,0,393.03000000000003,228.0,1,0.11251049538203191
12565,164.0,57.0,221.0,54513.88888888888,0.4618345093008338,18.0,1.0,1,110.5,109.33333333333333,1,0.08144796380090498
12566,630.0,1124.0,1754.0,72868.04308797127,0.4489401144515193,132.0,5.0,0,578.82,420.0,1,0.07525655644241733
12567,101.0,113.0,214.0,74337.12121212122,0.5624201107797188,0.0,0.0,0,70.62,67.33333333333333,1,0.0
12569,546.0,853.0,1399.0,79254.80769230769,0.5414974487139436,196.0,4.0,0,461.67,364.0,1,0.1401000714796283
12570,509.0,614.0,1123.0,90675.67567567568,0.5344503827820309,64.0,3.0,0,370.59000000000003,339.3333333333333,1,0.05699020480854853
12571,272.0,886.0,1158.0,81003.11850311852,0.5208446128857607,192.0,7.0,0,382.14000000000004,181.33333333333331,1,0.16580310880829016
12572,142.0,732.0,874.0,91622.0556745182,0.5028534510606224,201.0,4.0,0,288.42,94.66666666666666,1,0.2299771167048055
12575,81.0,63.0,144.0,87204.72440944883,0.8017676767676768,24.0,2.0,1,72.0,54.0,1,0.16666666666666666
12577,54.0,74.0,128.0,88053.09734513274,0.7280927835051546,16.0,1.0,1,64.0,36.0,1,0.125
12578,30.0,140.0,170.0,87068.96551724138,0.5458823529411765,32.0,3.0,0,56.1,20.0,1,0.18823529411764706
12580,199.0,333.0,532.0,82114.36170212766,0.4126426690079016,16.0,1.0,0,175.56,132.66666666666666,1,0.03007518796992481
12581,157.0,121.0,278.0,81610.57692307692,0.5095541401273885,48.0,2.0,0,91.74000000000001,104.66666666666666,1,0.17266187050359713
12582,161.0,413.0,574.0,92489.49579831932,0.3858625162127108,64.0,4.0,0,189.42000000000002,107.33333333333333,1,0.11149825783972125
12583,39.0,164.0,203.0,72045.45454545453,0.6004366812227074,16.0,1.0,1,101.5,26.0,1,0.07881773399014778
12585,22.0,31.0,53.0,90000.0,0.5344418052256532,16.0,1.0,0,17.490000000000002,14.666666666666666,1,0.3018867924528302
12586,879.0,1337.0,2216.0,70612.70801815431,0.5163255741290423,197.0,7.0,0,731.2800000000001,586.0,1,0.08889891696750903
12589,1034.0,1638.0,2672.0,73003.47222222222,0.3676470588235294,288.0,14.0,0,881.76,689.3333333333333,1,0.10778443113772455
12590,1286.0,2569.0,3855.0,77961.3789528253,0.5239569752281616,859.0,24.0,0,1272.15,857.3333333333333,1,0.22282749675745786
12592,74.0,173.0,247.0,62500.0,0.3988803358992302,0.0,0.0,0,81.51,49.33333333333333,1,0.0
12594,58.0,199.0,257.0,69268.29268292684,0.4979353898469759,251.0,5.0,0,84.81,38.666666666666664,0,0.9766536964980544
12601,2394.0,3654.0,6048.0,56388.742071881614,0.4337161589069986,1282.0,33.0,1,3024.0,1596.0,1,0.21197089947089948
12603,2177.0,3337.0,5514.0,79648.15647482015,0.5268269572426862,1257.0,43.0,0,1819.6200000000001,1451.3333333333333,1,0.2279651795429815
12701,695.0,1010.0,1705.0,49512.67056530213,0.4121143958868895,674.0,9.0,1,852.5,463.3333333333333,1,0.39530791788856307
12719,47.0,21.0,68.0,77127.65957446808,0.4151943462897526,15.0,1.0,0,22.44,31.333333333333332,1,0.22058823529411764
12721,742.0,875.0,1617.0,66358.02469135802,0.4115853658536585,16.0,1.0,0,533.61,494.66666666666663,1,0.009894867037724181
12723,15.0,101.0,116.0,70394.73684210527,0.4279279279279279,8.0,1.0,0,38.28,10.0,1,0.06896551724137931
12725,25.0,39.0,64.0,71428.57142857142,0.4334365325077399,24.0,2.0,0,21.12,16.666666666666664,0,0.375
12726,129.0,110.0,239.0,70283.01886792453,0.3905674281503316,8.0,1.0,0,78.87,86.0,1,0.03347280334728033
12729,174.0,107.0,281.0,59218.75,0.5788712011577424,0.0,0.0,1,140.5,116.0,1,0.0
12732,19.0,49.0,68.0,71381.57894736841,0.4578313253012048,8.0,1.0,0,22.44,12.666666666666666,1,0.11764705882352941
12733,31.0,145.0,176.0,44196.42857142857,0.1402805611222445,0.0,0.0,1,88.0,20.666666666666664,1,0.0
12734,105.0,138.0,243.0,50000.0,0.5019685039370079,0.0,0.0,1,121.5,70.0,1,0.0
12737,91.0,154.0,245.0,73437.5,0.5415384615384615,40.0,1.0,0,80.85000000000001,60.666666666666664,1,0.16326530612244897
12738,0.0,52.0,52.0,54166.66666666666,0.3342618384401114,8.0,1.0,1,26.0,0.0,1,0.15384615384615385
12740,66.0,151.0,217.0,71542.55319148935,0.5545722713864307,68.0,2.0,0,71.61,44.0,1,0.31336405529953915
12741,0.0,10.0,10.0,61538.46153846154,0.7738095238095238,0.0,0.0,1,5.0,0.0,1,0.0
12742,0.0,0.0,0.0,60000.0,0.7731958762886598,0.0,0.0,1,0.0,0.0,1,
12743,0.0,22.0,22.0,75781.25,0.5161290322580645,0.0,0.0,0,7.260000000000001,0.0,1,0.0
12746,44.0,17.0,61.0,59772.72727272727,0.9166666666666666,0.0,0.0,1,30.5,29.333333333333332,1,0.0
12747,57.0,283.0,340.0,59417.80821917808,0.3603158933859822,0.0,0.0,1,170.0,38.0,1,0.0
12748,10.0,149.0,159.0,69241.57303370787,0.508280982295831,0.0,0.0,0,52.470000000000006,6.666666666666666,1,0.0
12751,247.0,158.0,405.0,44886.36363636363,0.3822762814943527,0.0,0.0,1,202.5,164.66666666666666,1,0.0
12752,6.0,6.0,12.0,67187.5,0.5298013245033113,0.0,0.0,0,3.96,4.0,1,0.0
12754,687.0,1146.0,1833.0,50901.63934426229,0.391025641025641,533.0,9.0,1,916.5,458.0,1,0.2907801418439716
12758,252.0,339.0,591.0,66759.77653631286,0.464091262639357,149.0,1.0,0,195.03,168.0,1,0.2521150592216582
12759,80.0,419.0,499.0,42957.74647887324,0.331002331002331,0.0,0.0,1,249.5,53.33333333333333,1,0.0
12760,3.0,18.0,21.0,64130.434782608696,0.5411764705882353,0.0,0.0,0,6.930000000000001,2.0,1,0.0
12762,0.0,14.0,14.0,62980.769230769234,0.7428571428571429,24.0,1.0,1,7.0,0.0,0,1.7142857142857142
12763,6.0,9.0,15.0,58536.58536585367,0.8723404255319149,0.0,0.0,1,7.5,4.0,1,0.0
12764,42.0,143.0,185.0,77500.0,0.4670169293636894,8.0,1.0,0,61.050000000000004,28.0,1,0.043243243243243246
12765,19.0,78.0,97.0,76524.39024390244,0.4601571268237935,0.0,0.0,0,32.01,12.666666666666666,1,0.0
12766,0.0,82.0,82.0,62499.99999999999,0.2735562310030395,0.0,0.0,0,27.060000000000002,0.0,1,0.0
12768,27.0,16.0,43.0,63829.78723404255,0.5427251732101617,0.0,0.0,0,14.190000000000001,18.0,1,0.0
12771,720.0,1224.0,1944.0,60223.76543209877,0.448318804483188,324.0,9.0,0,641.52,480.0,1,0.16666666666666666
12775,143.0,142.0,285.0,80125.89928057554,0.5618431689571544,41.0,1.0,0,94.05000000000001,95.33333333333333,1,0.14385964912280702
12776,48.0,155.0,203.0,68960.67415730338,0.4295366795366795,0.0,0.0,0,66.99000000000001,32.0,1,0.0
12777,47.0,28.0,75.0,86111.11111111111,0.425531914893617,0.0,0.0,0,24.75,31.333333333333332,1,0.0
12778,0.0,73.0,73.0,71153.84615384616,0.9701492537313432,0.0,0.0,1,36.5,0.0,1,0.0
12779,219.0,258.0,477.0,49523.80952380953,0.4557291666666667,0.0,0.0,1,238.5,146.0,1,0.0
12780,31.0,193.0,224.0,66313.55932203389,0.5202821869488536,0.0,0.0,0,73.92,20.666666666666664,1,0.0
12783,79.0,98.0,177.0,61904.76190476189,0.4471256210078069,0.0,0.0,0,58.410000000000004,52.666666666666664,1,0.0
12786,0.0,7.0,7.0,78030.30303030304,0.5809859154929577,0.0,0.0,0,2.31,0.0,1,0.0
12787,0.0,0.0,0.0,60119.04761904761,0.99,0.0,0.0,1,0.0,0.0,1,
12788,66.0,222.0,288.0,60259.43396226414,0.3731080605420626,208.0,3.0,0,95.04,44.0,0,0.7222222222222222
12789,142.0,227.0,369.0,57078.31325301205,0.3553082191780822,16.0,1.0,1,184.5,94.66666666666666,1,0.04336043360433604
12790,233.0,320.0,553.0,63912.133891213394,0.5655466161855183,114.0,2.0,0,182.49,155.33333333333331,1,0.20614828209764918
12791,13.0,112.0,125.0,69354.83870967742,0.4492753623188406,16.0,1.0,0,41.25,8.666666666666666,1,0.128
12792,0.0,4.0,4.0,74404.7619047619,0.99,0.0,0.0,1,2.0,0.0,1,0.0
12801,793.0,1407.0,2200.0,55660.690571049134,0.5103700691337942,281.0,5.0,1,1100.0,528.6666666666666,1,0.12772727272727272
12803,526.0,821.0,1347.0,60254.329004329,0.5233348436792026,314.0,8.0,0,444.51000000000005,350.66666666666663,1,0.23311061618411286
12804,1230.0,2154.0,3384.0,72351.69491525424,0.5092609242941917,758.0,15.0,0,1116.72,820.0,1,0.22399527186761228
12808,4.0,0.0,4.0,84375.0,0.7960199004975125,0.0,0.0,1,2.0,2.6666666666666665,1,0.0
12809,211.0,321.0,532.0,64891.975308641966,0.4485049833887043,32.0,3.0,0,175.56,140.66666666666666,1,0.06015037593984962
12810,36.0,38.0,74.0,52083.33333333333,0.5586592178770949,0.0,0.0,1,37.0,24.0,1,0.0
12814,17.0,34.0,51.0,75000.0,0.7312775330396476,20.0,1.0,1,25.5,11.333333333333332,1,0.39215686274509803
12815,15.0,103.0,118.0,70052.08333333334,0.4367606915377616,0.0,0.0,0,38.940000000000005,10.0,1,0.0
12816,118.0,413.0,531.0,64906.103286384976,0.4604409857328145,84.0,2.0,0,175.23000000000002,78.66666666666666,1,0.15819209039548024
12817,41.0,138.0,179.0,69871.79487179487,0.5996924654023578,47.0,2.0,0,59.07,27.333333333333332,1,0.26256983240223464
12819,7.0,21.0,28.0,43750.0,0.4195804195804196,0.0,0.0,1,14.0,4.666666666666666,1,0.0
12821,6.0,27.0,33.0,48214.28571428571,0.0588730025231286,8.0,1.0,1,16.5,4.0,1,0.24242424242424243
12822,423.0,492.0,915.0,58248.299319727885,0.4741935483870967,60.0,2.0,1,457.5,282.0,1,0.06557377049180328
12823,0.0,80.0,80.0,69166.66666666667,0.298804780876494,0.0,0.0,0,26.400000000000002,0.0,1,0.0
12824,62.0,39.0,101.0,81395.3488372093,0.3952205882352941,0.0,0.0,0,33.33,41.33333333333333,1,0.0
12827,329.0,221.0,550.0,63092.10526315789,0.5172883201742445,0.0,0.0,0,181.5,219.33333333333331,1,0.0
12828,340.0,721.0,1061.0,59544.97907949791,0.4984358706986444,288.0,5.0,1,530.5,226.66666666666666,1,0.2714420358152686
12831,1224.0,1885.0,3109.0,80080.28792912513,0.4929577464788732,184.0,13.0,0,1025.97,816.0,1,0.059183017047282085
12832,255.0,609.0,864.0,59000.000000000015,0.4239901325932778,40.0,4.0,1,432.0,170.0,1,0.046296296296296294
12833,311.0,450.0,761.0,77312.77533039649,0.4337855914389451,16.0,1.0,0,251.13000000000002,207.33333333333331,1,0.02102496714848883
12834,281.0,550.0,831.0,68557.0987654321,0.5174892189746046,68.0,3.0,0,274.23,187.33333333333331,1,0.08182912154031288
12835,64.0,116.0,180.0,65794.57364341085,0.5068762278978389,0.0,0.0,0,59.400000000000006,42.666666666666664,1,0.0
12836,2.0,10.0,12.0,70982.14285714286,0.6073752711496746,0.0,0.0,1,6.0,1.3333333333333333,1,0.0
12837,13.0,113.0,126.0,55769.230769230766,0.4436860068259385,0.0,0.0,1,63.0,8.666666666666666,1,0.0
12838,37.0,66.0,103.0,56048.3870967742,0.4299583911234396,0.0,0.0,1,51.5,24.666666666666664,1,0.0
12839,461.0,1299.0,1760.0,53095.2380952381,0.4577157802964254,311.0,15.0,1,880.0,307.3333333333333,1,0.17670454545454545
12842,26.0,41.0,67.0,61065.5737704918,0.8652482269503546,16.0,1.0,1,33.5,17.333333333333332,1,0.23880597014925373
12843,23.0,109.0,132.0,55769.230769230766,0.3834808259587021,0.0,0.0,1,66.0,15.333333333333332,1,0.0
12844,0.0,22.0,22.0,90833.33333333334,0.5119453924914675,0.0,0.0,0,7.260000000000001,0.0,1,0.0
12845,210.0,293.0,503.0,73563.2183908046,0.5707413076754866,33.0,2.0,0,165.99,140.0,1,0.06560636182902585
12846,71.0,245.0,316.0,62101.91082802547,0.5226364846870839,60.0,2.0,0,104.28,47.33333333333333,1,0.189873417721519
12847,27.0,33.0,60.0,67578.125,0.4657933042212518,0.0,0.0,0,19.8,18.0,1,0.0
12849,31.0,10.0,41.0,59821.42857142857,0.6588235294117647,37.0,2.0,1,20.5,20.666666666666664,0,0.9024390243902439
12850,103.0,192.0,295.0,77272.72727272728,0.5240014657383657,0.0,0.0,0,97.35000000000001,68.66666666666666,1,0.0
12851,21.0,21.0,42.0,50000.0,0.5015673981191222,0.0,0.0,1,21.0,14.0,1,0.0
12852,4.0,18.0,22.0,66477.27272727272,0.6027397260273972,0.0,0.0,1,11.0,2.6666666666666665,1,0.0
12853,49.0,197.0,246.0,59514.92537313433,0.485859318346628,0.0,0.0,1,123.0,32.666666666666664,1,0.0
12855,8.0,13.0,21.0,48863.63636363636,0.5314009661835749,0.0,0.0,1,10.5,5.333333333333333,1,0.0
12857,16.0,28.0,44.0,55208.33333333333,0.3252032520325203,0.0,0.0,1,22.0,10.666666666666666,1,0.0
12859,122.0,252.0,374.0,68627.45098039215,0.5498652291105122,0.0,0.0,0,123.42,81.33333333333333,1,0.0
12860,35.0,21.0,56.0,54513.88888888889,0.989010989010989,0.0,0.0,1,28.0,23.333333333333332,1,0.0
12861,26.0,66.0,92.0,69196.42857142858,0.5035971223021583,0.0,0.0,0,30.360000000000003,17.333333333333332,1,0.0
12863,12.0,201.0,213.0,79054.05405405405,0.4190260475651189,0.0,0.0,0,70.29,8.0,1,0.0
12865,202.0,268.0,470.0,59527.439024390245,0.4756380510440835,24.0,2.0,1,235.0,134.66666666666666,1,0.05106382978723404
12866,1247.0,2638.0,3885.0,88018.2625863771,0.5219900548785201,775.0,18.0,0,1282.05,831.3333333333333,1,0.1994851994851995
12870,45.0,147.0,192.0,65512.048192771086,0.4911242603550296,30.0,1.0,0,63.36,30.0,1,0.15625
12871,184.0,387.0,571.0,71120.68965517242,0.4836788182034787,16.0,1.0,0,188.43,122.66666666666666,1,0.028021015761821366
12873,71.0,36.0,107.0,69932.43243243244,0.4228571428571429,0.0,0.0,0,35.31,47.33333333333333,1,0.0
12878,25.0,82.0,107.0,54285.71428571428,0.4563233376792698,0.0,0.0,1,53.5,16.666666666666664,1,0.0
12883,329.0,171.0,500.0,58185.8407079646,0.4711277882009589,103.0,4.0,1,250.0,219.33333333333331,1,0.206
12885,142.0,504.0,646.0,51936.61971830986,0.4828836998413058,122.0,4.0,1,323.0,94.66666666666666,1,0.18885448916408668
12886,0.0,14.0,14.0,60227.27272727273,0.4761904761904761,0.0,0.0,0,4.62,0.0,1,0.0
12887,370.0,446.0,816.0,54550.69124423964,0.4597457627118644,71.0,3.0,1,408.0,246.66666666666666,1,0.08700980392156862
12901,1288.0,2140.0,3428.0,59593.023255813954,0.4375443248743486,494.0,23.0,1,1714.0,858.6666666666666,1,0.1441073512252042
12903,69.0,173.0,242.0,71354.16666666666,0.5630498533724341,85.0,2.0,0,79.86,46.0,0,0.3512396694214876
12910,71.0,169.0,240.0,57666.66666666667,0.3976670201484623,0.0,0.0,1,120.0,47.33333333333333,1,0.0
12912,36.0,189.0,225.0,55693.0693069307,0.5583195135433942,44.0,3.0,1,112.5,24.0,1,0.19555555555555557
12913,37.0,120.0,157.0,63000.0,0.4642525533890436,60.0,3.0,0,51.81,24.666666666666664,0,0.3821656050955414
12914,41.0,79.0,120.0,53928.57142857142,0.3995433789954338,16.0,1.0,1,60.0,27.333333333333332,1,0.13333333333333333
12916,114.0,301.0,415.0,53723.404255319154,0.3957894736842105,64.0,2.0,1,207.5,76.0,1,0.15421686746987953
12917,59.0,140.0,199.0,58398.4375,0.5194805194805194,0.0,0.0,1,99.5,39.33333333333333,1,0.0
12918,88.0,322.0,410.0,65495.867768595046,0.4641350210970464,16.0,2.0,0,135.3,58.666666666666664,1,0.03902439024390244
12919,174.0,146.0,320.0,58573.71794871794,0.5743740795287187,32.0,3.0,1,160.0,116.0,1,0.1
12920,142.0,236.0,378.0,62847.22222222223,0.4446274186908193,44.0,1.0,0,124.74000000000001,94.66666666666666,1,0.1164021164021164
12921,298.0,301.0,599.0,66000.0,0.4355400696864111,89.0,4.0,0,197.67000000000002,198.66666666666666,1,0.14858096828046743
12923,35.0,45.0,80.0,55000.0,0.4940711462450592,16.0,1.0,1,40.0,23.333333333333332,1,0.2
12926,200.0,199.0,399.0,51612.90322580645,0.4,16.0,2.0,1,199.5,133.33333333333331,1,0.040100250626566414
12928,95.0,161.0,256.0,58198.9247311828,0.4975922953451043,0.0,0.0,1,128.0,63.33333333333333,1,0.0
12930,117.0,56.0,173.0,57500.0,0.3558718861209964,0.0,0.0,1,86.5,78.0,1,0.0
12932,25.0,76.0,101.0,61538.46153846153,0.5963302752293578,64.0,1.0,0,33.33,16.666666666666664,0,0.6336633663366337
12934,82.0,125.0,207.0,56097.56097560976,0.3425229741019214,8.0,1.0,1,103.5,54.666666666666664,1,0.03864734299516908
12935,51.0,145.0,196.0,59285.71428571429,0.4978662873399715,34.0,2.0,1,98.0,34.0,1,0.17346938775510204
12936,12.0,52.0,64.0,67578.125,0.4769001490312965,16.0,1.0,0,21.12,8.0,1,0.25
12937,76.0,204.0,280.0,52370.68965517242,0.3961748633879781,16.0,2.0,1,140.0,50.666666666666664,1,0.05714285714285714
12941,48.0,118.0,166.0,65769.23076923077,0.384160756501182,0.0,0.0,0,54.78,32.0,1,0.0
12942,13.0,15.0,28.0,86805.55555555556,0.6976744186046512,0.0,0.0,1,14.0,8.666666666666666,1,0.0
12943,1.0,5.0,6.0,63095.23809523809,0.7,8.0,1.0,1,3.0,0.6666666666666666,0,1.3333333333333333
12944,133.0,389.0,522.0,56284.15300546448,0.4708001029071263,18.0,1.0,1,261.0,88.66666666666666,1,0.034482758620689655
12945,20.0,74.0,94.0,65808.82352941176,0.6439393939393939,0.0,0.0,1,47.0,13.333333333333332,1,0.0
12946,140.0,509.0,649.0,69768.51851851851,0.5655634687892752,185.0,6.0,0,214.17000000000002,93.33333333333333,1,0.2850539291217257
12950,27.0,53.0,80.0,54276.31578947368,0.5688622754491018,32.0,2.0,1,40.0,18.0,1,0.4
12952,29.0,55.0,84.0,52604.16666666666,0.9056603773584906,0.0,0.0,1,42.0,19.333333333333332,1,0.0
12953,725.0,843.0,1568.0,58555.32786885247,0.3662838699992494,335.0,13.0,1,784.0,483.3333333333333,1,0.21364795918367346
12955,4.0,17.0,21.0,59027.777777777774,0.5217391304347826,0.0,0.0,1,10.5,2.6666666666666665,1,0.0
12956,58.0,63.0,121.0,56018.518518518526,0.4326923076923077,20.0,1.0,1,60.5,38.666666666666664,1,0.1652892561983471
12957,57.0,248.0,305.0,51071.428571428565,0.4250151791135397,0.0,0.0,1,152.5,38.0,1,0.0
12958,42.0,205.0,247.0,58379.120879120885,0.4975396391470749,16.0,1.0,1,123.5,28.0,1,0.06477732793522267
12959,71.0,116.0,187.0,54838.70967741936,0.3831891223733004,8.0,1.0,1,93.5,47.33333333333333,1,0.0427807486631016
12960,96.0,9.0,105.0,60648.14814814815,0.6,16.0,1.0,1,52.5,64.0,1,0.1523809523809524
12962,261.0,519.0,780.0,71737.13235294117,0.5385072262918233,98.0,6.0,0,257.40000000000003,174.0,1,0.12564102564102564
12965,10.0,31.0,41.0,53645.83333333333,0.8823529411764706,0.0,0.0,1,20.5,6.666666666666666,1,0.0
12966,295.0,416.0,711.0,56045.08196721312,0.3870558375634518,0.0,0.0,1,355.5,196.66666666666666,1,0.0
12967,50.0,136.0,186.0,56382.97872340425,0.3833605220228385,0.0,0.0,1,93.0,33.33333333333333,1,0.0
12969,0.0,15.0,15.0,61805.55555555556,0.821917808219178,0.0,0.0,1,7.5,0.0,1,0.0
12970,5.0,19.0,24.0,61764.705882352944,0.1814300960512273,0.0,0.0,0,7.92,3.333333333333333,1,0.0
12972,426.0,721.0,1147.0,69670.84639498433,0.4525464604908498,88.0,4.0,0,378.51,284.0,1,0.07672188317349608
