zipcode,H025_zip,H512_zip,total_capacity,facility_count
145511168,4.5600000000000005,11.44,16,1
145519370,30.0,0.0,30,1
14559,117.12,100.88,218,6
145600024,4.5600000000000005,11.44,16,1
14564,253.26604893940075,272.7339510605992,526,7
145641130,81.0,67.0,148,1
145641136,48.0,0.0,48,1
145648905,100.0,0.0,100,1
14568,2.9208488092378944,114.0791511907621,117,2
14569,52.02830393310141,67.97169606689859,120,4
14572,64.12,73.88,138,4
14580,310.36557057520946,256.63442942479054,567,13
145801979,59.0,0.0,59,1
145802130,93.0,18.0,111,1
145803217,2.2800000000000002,5.72,8,1
145808706,132.0,30.0,162,1
145809103,138.0,11.0,149,1
14581,16.0,0.0,16,1
14586,6.242560862753025,33.757439137246976,40,4
145869680,2.2800000000000002,5.72,8,1
14589,36.37658545149616,20.623414548503835,57,3
145899516,53.0,0.0,53,1
145909234,46.0,0.0,46,1
145909305,4.5600000000000005,11.44,16,1
14591,9.120000000000001,62.879999999999995,72,3
14604,138.0,31.0,169,2
14605,449.48,416.52,866,22
146051122,341.0,0.0,341,1
146051354,4.5600000000000005,11.44,16,1
146051558,1.9,5.1,7,1
146051616,78.0,0.0,78,1
146051643,4.5600000000000005,11.44,16,1
146052142,0.0,104.0,104,1
14606,315.56,362.44,678,38
146061414,30.0,13.0,43,1
146064200,100.0,65.0,165,1
146065211,50.0,20.0,70,1
146065308,2.2800000000000002,5.72,8,1
146065656,4.5600000000000005,11.44,16,1
14607,74.28,57.72,132,3
146072013,42.0,10.0,52,1
146072121,50.0,0.0,50,1
14608,133.1438610332332,209.8561389667668,343,18
146081208,262.0,25.0,287,1
146082034,72.0,25.0,97,1
146082812,4.5600000000000005,9.44,14,1
146082921,1.9,5.1,7,1
146085238,4.5600000000000005,11.44,16,1
14609,421.4577976713672,876.5422023286328,1298,70
146093030,2.2800000000000002,5.72,8,1
146093446,84.0,36.0,120,1
146093633,144.0,0.0,144,1
146093916,4.5600000000000005,11.44,16,1
146094021,4.5600000000000005,11.44,16,1
146094023,4.5600000000000005,11.44,16,1
146094202,4.5600000000000005,7.4399999999999995,12,1
146094405,0.0,104.0,104,1
146094452,66.0,20.0,86,1
146095205,2.2800000000000002,5.72,8,1
146095445,2.2800000000000002,5.72,8,1
146096205,75.0,38.0,113,1
146097119,4.5600000000000005,11.44,16,1
146097552,130.0,41.0,171,1
14610,0.0,86.0,86,1
146103309,79.0,10.0,89,1
146103347,0.0,46.0,46,1
146103534,4.5600000000000005,11.44,16,1
14611,278.64000000000004,295.36,574,37
146111409,51.0,0.0,51,1
146112328,4.5600000000000005,11.44,16,1
146112510,2.2800000000000002,5.72,8,1
146112515,4.5600000000000005,11.44,16,1
146112520,4.5600000000000005,11.44,16,1
146112629,4.5600000000000005,11.44,16,1
146113035,4.5600000000000005,9.44,14,1
146113827,4.5600000000000005,11.44,16,1
14612,54.820051001127865,250.17994899887213,305,17
146122723,4.5600000000000005,11.44,16,1
146122814,4.5600000000000005,11.44,16,1
14613,100.32000000000001,349.68,450,32
146131019,4.5600000000000005,11.44,16,1
146131207,4.5600000000000005,11.44,16,1
146131625,4.5600000000000005,11.44,16,1
146131750,4.5600000000000005,11.44,16,1
146141350,79.0,14.0,93,1
14615,195.84,196.16,392,21
146153108,4.5600000000000005,11.44,16,1
146153618,2.2800000000000002,5.72,8,1
146153640,4.5600000000000005,11.44,16,1
146153918,33.0,0.0,33,1
14616,179.60000000000002,144.4,324,17
146163445,68.0,20.0,88,1
146164552,4.5600000000000005,11.44,16,1
14617,242.69343897385312,219.30656102614688,462,15
146173238,108.0,44.0,152,1
146173404,4.5600000000000005,11.44,16,1
146173636,4.5600000000000005,11.44,16,1
146174528,2.2800000000000002,5.72,8,1
146175405,4.5600000000000005,11.44,16,1
14618,209.56,303.44,513,7
146181021,0.0,104.0,104,1
146181125,20.0,20.0,40,1
146184329,96.0,82.0,178,1
146185408,193.0,120.0,313,1
146185631,163.0,88.0,251,1
14619,68.4,460.6,529,22
146191213,3.8,8.2,12,1
146191507,2.2800000000000002,5.72,8,1
146191614,4.5600000000000005,11.44,16,1
146191836,3.8,8.2,12,1
146191855,4.5600000000000005,11.44,16,1
14620,188.28,35.72,224,3
146202746,140.0,39.0,179,1
146203024,143.0,12.0,155,1
146204145,102.0,16.0,118,1
14621,472.6291042445789,855.370895755421,1328,82
146212113,2.2800000000000002,5.72,8,1
146212553,2.2800000000000002,5.72,8,1
146213107,48.0,18.0,66,1
146213158,4.5600000000000005,11.44,16,1
146213324,3.8,8.2,12,1
146213719,4.5600000000000005,11.44,16,1
146213801,2.2800000000000002,5.72,8,1
146213927,4.5600000000000005,11.44,16,1
146214008,4.5600000000000005,11.44,16,1
146214017,2.2800000000000002,5.72,8,1
146214703,4.5600000000000005,11.44,16,1
146214952,4.5600000000000005,11.44,16,1
146215139,4.5600000000000005,11.44,16,1
146215251,0.0,221.0,221,1
146215771,135.0,0.0,135,1
14622,58.06505081204597,70.93494918795403,129,8
146221647,2.2800000000000002,5.72,8,1
146222318,0.0,74.0,74,1
14623,525.8573079807122,73.1426920192878,599,8
146231952,2.2800000000000002,5.72,8,1
146232808,85.0,0.0,85,1
146232829,126.0,102.0,228,1
146233431,139.0,27.0,166,1
146233907,2.2800000000000002,5.72,8,1
146234116,2.2800000000000002,5.72,8,1
146234438,68.0,10.0,78,1
146234452,2.2800000000000002,5.72,8,1
146235608,84.0,0.0,84,1
146235701,96.0,0.0,96,1
14624,343.15999999999997,222.84,566,16
146241326,2.2800000000000002,5.72,8,1
146243327,132.0,24.0,156,1
146243639,2.2800000000000002,5.72,8,1
146244515,2.2800000000000002,5.72,8,1
146245334,0.0,50.0,50,1
146246208,81.0,26.0,107,2
14625,1.8670229178716258,147.13297708212838,149,2
146251530,59.0,40.0,99,1
146252302,160.0,0.0,160,1
14626,179.0,155.0,334,13
146261943,2.2800000000000002,5.72,8,1
146262317,4.5600000000000005,9.44,14,1
146262906,39.0,0.0,39,1
146264122,114.0,20.0,134,1
146264327,79.0,20.0,99,1
14701,625.16,604.84,1230,33
14706,17.12,58.879999999999995,76,3
14712,0.0,56.0,56,1
14715,25.0,20.0,45,2
14716,27.84,17.159999999999997,45,3
14717,6.9456291029490345,17.054370897050966,24,2
14718,1.9,5.1,7,1
14719,4.5600000000000005,11.44,16,2
14727,47.439534921852776,60.56046507814722,108,7
14731,35.0,49.0,84,2
14733,6.840000000000001,17.16,24,3
14737,22.28,159.72,182,3
14738,0.0,75.0,75,1
14739,49.0,80.0,129,2
14741,1.4522774899728617,6.547722510027138,8,1
14743,2.2800000000000002,125.72,128,2
14747,4.707895322920953,10.292104677079045,15,2
14750,4.5600000000000005,119.44,124,3
14757,142.0,80.0,222,1
14760,442.08,574.92,1017,17
14767,2.9635682508655026,13.036431749134497,16,1
14769,4.5600000000000005,11.44,16,1
14770,15.0,55.0,70,1
14772,36.83333064735877,71.16666935264124,108,2
14774,0.0,62.0,62,1
14779,179.84,139.16,319,6
147791216,4.5600000000000005,11.44,16,1
14782,36.0,0.0,36,1
14787,2.2800000000000002,50.72,53,2
14801,22.800000000000004,113.2,136,6
14802,50.0,13.0,63,1
14803,6.840000000000001,17.16,24,2
14804,2.2800000000000002,25.72,28,2
14805,2.7840121672324067,5.215987832767594,8,1
14806,4.510458106030676,11.489541893969324,16,1
14807,4.5600000000000005,71.44,76,2
14809,0.0,60.0,60,1
14810,44.08,122.92,167,10
148101643,36.0,55.0,91,1
148109601,4.5600000000000005,11.44,16,1
14813,2.2800000000000002,5.72,8,1
14814,43.56,95.44,139,4
14817,4.5600000000000005,11.44,16,1
14821,6.840000000000001,17.16,24,3
14823,9.120000000000001,42.88,52,4
148269684,4.5600000000000005,11.44,16,1
14830,175.76000000000002,666.24,842,25
148302001,198.0,0.0,198,1
148302620,60.0,0.0,60,2
148303450,58.0,0.0,58,1
148309156,4.5600000000000005,11.44,16,1
148309422,4.5600000000000005,11.44,16,1
14837,8.74,22.259999999999998,31,3
14838,4.5600000000000005,11.44,16,1
14840,3.8,55.2,59,2
148400615,4.5600000000000005,11.44,16,1
14843,152.2,225.8,378,11
148439018,4.5600000000000005,11.44,16,1
14845,188.56,412.44,601,23
148452113,4.5600000000000005,11.44,16,1
14847,2.2800000000000002,5.72,8,1
14850,1037.84,1243.16,2281,44
14858,2.2800000000000002,5.72,8,1
14863,0.0,19.0,19,1
148659625,95.0,0.0,95,1
14867,9.120000000000001,16.88,26,2
14869,6.840000000000001,17.16,24,2
148699602,2.2800000000000002,5.72,8,1
14870,285.4,437.6,723,13
148709542,4.5600000000000005,11.44,16,1
14871,0.0,60.0,60,1
14873,33.84,57.16,91,4
14879,15.200000000000001,121.8,137,7
148799621,2.2800000000000002,5.72,8,1
14880,34.56,251.44,286,2
14881,0.0,100.0,100,1
14882,4.5600000000000005,11.44,16,2
14883,9.120000000000001,22.88,32,3
14884,30.0,0.0,30,1
14885,39.0,0.0,39,1
14886,78.84,37.16,116,4
14889,4.5600000000000005,55.44,60,2
14891,62.0,95.0,157,2
14892,27.400000000000002,24.599999999999998,52,4
14895,274.0,327.0,601,7
14897,16.0,0.0,16,1
14901,150.38,460.62,611,21
149011149,4.5600000000000005,11.44,16,1
149012216,82.0,0.0,82,1
14903,25.46,71.54,97,5
14904,105.38000000000001,136.62,242,16
149042203,4.5600000000000005,11.44,16,1
14905,69.48,44.519999999999996,114,7
149051400,74.0,0.0,74,1
