batch,facility_id,zipcode,latitude,longitude,added_slots,cost
batch_9,622296,13601,43.963566,-75.925174,3,12900.0
batch_9,260455,13601,43.977746,-75.904311,3,12900.0
batch_9,570035,13601,44.075028,-76.008638,3,12900.0
batch_9,877029,13601,43.979366,-75.917353,3,12900.0
batch_9,915906,11730,40.73841,-73.179958,38,64800.0
batch_9,729368,12586,41.558355,-74.187841,21,40724.52830188679
batch_9,45044,12586,41.560139,-74.190095,16,31600.0
batch_9,865750,12586,41.529044,-74.153766,16,31600.0
batch_9,843265,12586,41.558712,-74.13468,6,17100.0
batch_9,836909,12586,41.568844,-74.200829,6,17100.0
batch_9,259458,12586,41.56449,-74.209976,6,17100.0
batch_9,898926,12586,41.560834,-74.113174,6,17100.0
batch_9,42935,11706,40.718469,-73.252859,110,169942.23826714803
batch_9,44863,11706,40.740874,-73.253919,86,134526.26728110597
batch_9,918676,11706,40.751644,-73.286679,80,126000.0
batch_9,918824,11706,40.755582,-73.274535,80,126000.0
batch_9,40403,11706,40.744068,-73.264117,68,108600.0
batch_9,701219,11706,40.744233,-73.252842,62,100200.0
batch_9,896553,11706,40.738819,-73.234546,55,90313.6690647482
batch_9,922497,11706,40.708667,-73.27461,48,78800.0
batch_9,764999,11706,40.745065,-73.264131,43,72362.96296296296
batch_9,104500,11706,40.756978,-73.295156,40,67000.0
batch_9,431395,11706,40.723566,-73.245572,38,64800.0
batch_9,916827,11706,40.718872,-73.306663,32,55101.234567901236
batch_9,867450,11706,40.749908,-73.234968,6,17100.0
batch_9,199918,11706,40.733081,-73.240709,6,17100.0
batch_9,761750,11706,40.741191,-73.239023,6,17100.0
batch_9,666601,11706,40.745163,-73.276529,6,17100.0
batch_9,32709,11706,40.742161,-73.259275,6,17100.0
batch_9,161114,11706,40.737719,-73.267835,6,17100.0
batch_9,509964,11706,40.757416,-73.289599,6,17100.0
batch_9,734454,11706,40.747758,-73.243869,6,17100.0
batch_9,867393,11706,40.760486,-73.278171,6,17100.0
batch_9,128258,11706,40.76157,-73.273919,6,17100.0
batch_9,920436,11706,40.74177,-73.267825,6,17100.0
batch_9,888072,11706,40.753023,-73.234689,6,17100.0
batch_9,894841,11706,40.746576,-73.239337,6,17100.0
batch_9,919415,11706,40.73659,-73.280697,6,17100.0
batch_9,920332,11706,40.72913,-73.259193,6,17100.0
batch_9,913096,11706,40.736089,-73.260594,6,17100.0
batch_9,895783,11706,40.74929,-73.277159,6,17100.0
batch_9,901683,11706,40.739977,-73.297475,6,17100.0
batch_9,44896,14051,43.007743,-78.69765,56,90487.32394366196
batch_9,523803,14051,43.032939,-78.728327,52,85000.0
batch_9,777203,14051,43.00229,-78.697719,44,73057.14285714286
batch_9,900006,13339,42.933597,-74.633769,32,55200.0
batch_9,634274,11412,40.705631,-73.753041,106,163740.07490636705
batch_9,709925,11412,40.705631,-73.753041,76,120316.66666666666
batch_9,709669,11412,40.68934,-73.763274,65,105375.46012269938
batch_9,439421,11412,40.70794,-73.754937,64,102400.0
batch_9,283041,11412,40.691137,-73.763727,40,66843.13725490196
batch_9,395148,11412,40.70346,-73.765627,39,66678.78787878787
batch_9,102052,11412,40.688885,-73.759539,24,43268.8524590164
batch_9,880660,11412,40.703709,-73.76874,14,27967.567567567567
batch_9,893107,11412,40.69335,-73.755466,12,25741.935483870966
batch_9,868854,11412,40.693329,-73.755759,8,19800.0
batch_9,72397,11412,40.701021,-73.76439,6,17100.0
batch_9,815681,11412,40.705586,-73.770676,6,17100.0
batch_9,858413,11412,40.709202,-73.757613,6,17100.0
batch_9,876401,11412,40.69562306843905,-73.76150108598408,6,17100.0
batch_9,701226,11412,40.694958,-73.764908,6,17100.0
batch_9,919407,11412,40.690541,-73.748785,6,17100.0
batch_9,905249,11412,40.702055,-73.766553,6,17100.0
batch_9,897782,11412,40.695819,-73.76239,6,17100.0
batch_9,336037,11412,40.695255,-73.766867,6,17100.0
batch_9,787307,11412,40.693098,-73.763619,6,17100.0
batch_9,670100,11412,40.695438,-73.747492,6,17100.0
batch_9,244507,11412,40.700056,-73.760765,6,17100.0
batch_9,71374,11412,40.694421,-73.75809,6,17100.0
batch_9,862553,11412,40.693841,-73.765135,6,17100.0
batch_9,275340,11412,40.705296,-73.758252,6,17100.0
batch_9,828942,11412,40.687719,-73.75727,6,17100.0
batch_9,72513,11412,40.689831,-73.757606,6,17100.0
batch_9,817539,11412,40.702912,-73.751816,6,17100.0
batch_9,821441,11412,40.686821,-73.756307,6,17100.0
batch_9,850751,11412,40.697471,-73.76021,6,17100.0
batch_9,73293,11222,40.719765,-73.948471,96,149600.0
batch_9,339618,11222,40.726236,-73.949696,60,96800.0
batch_9,277844,11222,40.723619,-73.942156,45,74494.73684210527
batch_9,73096,11222,40.7271,-73.953128,22,41057.142857142855
batch_9,854276,11222,40.723002,-73.953556,7,19377.77777777778
batch_9,867903,11222,40.731535,-73.953872,6,17100.0
batch_9,538172,11222,40.730376,-73.95328,6,17100.0
batch_9,803626,11222,40.732044,-73.958469,6,17100.0
batch_9,157721,11222,40.724018,-73.938684,6,17100.0
batch_9,911079,11222,40.73227,-73.958126,6,17100.0
batch_9,124240,11222,40.720827,-73.946684,5,14742.857142857141
batch_11,40257,13148,42.911836,-76.796261,30,52894.73684210527
batch_11,127701,13148,42.907431,-76.806745,24,43268.8524590164
batch_11,42012,13148,42.918812,-76.803132,20,37800.0
batch_11,837183,13148,42.921481,-76.794204,6,17100.0
batch_11,598513,13148,42.915972,-76.800195,3,12900.0
batch_11,820848,13148,42.905611,-76.785439,3,12900.0
batch_11,894626,13148,42.994055,-76.815731,3,12900.0
batch_11,905623,13148,42.905768,-76.804589,3,12900.0
batch_11,397219,10005,40.70756,-74.009867,15,31092.30769230769
batch_11,888841,10553,40.912511,-73.821586,8,19800.0
batch_11,882608,10553,40.906845,-73.816726,6,17100.0
batch_11,700480,10553,40.90313,-73.829018,6,17100.0
batch_11,842123,10553,40.907838,-73.818943,6,17100.0
batch_11,774310,10553,40.906694,-73.817553,6,17100.0
batch_11,687951,10553,40.915186,-73.825928,6,17100.0
batch_11,628409,10553,40.903164,-73.828865,6,17100.0
batch_11,903130,10553,40.907178,-73.818713,6,17100.0
batch_11,763268,10553,40.911037,-73.817029,3,12900.0
batch_11,899099,10553,40.913662,-73.824011,3,12900.0
batch_11,912768,10553,40.915098,-73.823011,3,12900.0
batch_11,843261,10039,40.829412,-73.938619,97,152583.5390946502
batch_11,709908,10039,40.831482,-73.935884,96,149600.0
batch_11,709909,10039,40.824195,-73.936879,96,149600.0
batch_11,830620,10039,40.826073,-73.938198,64,102400.0
batch_11,794134,10039,40.831777,-73.935471,37,62672.34042553191
batch_11,869081,10039,40.8217,-73.937506,32,55200.0
batch_11,782220,10039,40.827673,-73.937387,11,25057.142857142855
batch_11,571641,10039,40.83073,-73.936392,6,17100.0
batch_11,901413,10039,40.82603,-73.939939,6,17100.0
batch_11,668669,10039,40.82133,-73.93539,6,17100.0
batch_11,832358,10039,40.824078,-73.937617,6,17100.0
batch_11,646361,10039,40.828823,-73.937341,6,17100.0
batch_11,900413,10039,40.827616,-73.938646,6,17100.0
batch_11,887441,10039,40.824505,-73.938349,6,17100.0
batch_11,230707,10039,40.827492,-73.938723,6,17100.0
batch_11,879992,10039,40.825081,-73.939711,6,17100.0
batch_11,843256,10039,40.823162,-73.939042,6,17100.0
batch_11,562346,10039,40.827912,-73.939318,6,17100.0
batch_11,902695,10039,40.823138,-73.940175,6,17100.0
batch_11,882467,10039,40.827244,-73.939816,6,17100.0
batch_11,247489,10039,40.8249772,-73.939092,5,14742.857142857141
batch_11,406340,10039,40.831677,-73.935738,5,14742.857142857141
batch_11,390854,10039,40.822955,-73.941634,4,12866.666666666668
batch_11,893794,10039,40.831233,-73.937458,4,14200.0
batch_11,906301,10039,40.826695,-73.937021,4,14200.0
batch_11,908257,10039,40.82134,-73.93534,3,12066.666666666668
batch_11,671038,10039,40.824019,-73.937659,3,12900.0
batch_11,338823,10039,40.82127,-73.935398,3,12900.0
batch_11,459006,10039,40.83118,-73.93607,3,12900.0
batch_11,52845,10039,40.830942,-73.936236,3,12900.0
batch_11,806397,11428,40.720455,-73.731874,82,128322.70531400967
batch_11,801926,11428,40.720607,-73.746671,69,111576.87861271676
batch_11,309275,11428,40.719173,-73.733554,16,31404.87804878049
batch_11,912359,11428,40.724102,-73.746228,6,17100.0
batch_11,862108,11428,40.722146,-73.747617,6,17100.0
batch_11,838571,11428,40.719854,-73.742879,6,17100.0
batch_11,922872,11428,40.726687,-73.738253,6,17100.0
batch_11,909808,11428,40.724088,-73.73709,6,17100.0
batch_11,883755,11428,40.722165,-73.746523,6,17100.0
batch_11,137195,11428,40.719644,-73.735821,5,14742.857142857141
batch_11,537164,11428,40.716176,-73.75335,5,14742.857142857141
batch_11,475384,10030,40.820073,-73.944798,90,141800.0
batch_11,870836,10030,40.821532,-73.941284,72,114200.0
batch_11,74242,10030,40.814104,-73.942564,56,90600.0
batch_11,836605,10030,40.814988,-73.94333,48,78800.0
batch_11,762331,10030,40.815358,-73.944209,47,78499.15966386555
batch_11,790141,10030,40.820853,-73.941606,33,58151.80722891566
batch_11,709906,10030,40.821532,-73.941284,32,55200.0
batch_11,908901,10030,40.817378,-73.947447,23,43131.03448275862
batch_11,847573,10030,40.815996,-73.94497,20,37800.0
batch_11,796576,10030,40.819479,-73.938348,6,17100.0
batch_11,846657,10030,40.819479,-73.938348,6,17100.0
batch_11,257741,10030,40.816856,-73.942878,6,17100.0
batch_11,889318,10030,40.821587,-73.943482,6,17100.0
batch_11,71688,10030,40.820458,-73.938729,6,17100.0
batch_11,909015,10030,40.82389,-73.945053,6,17100.0
batch_11,817993,10030,40.820025,-73.943688,6,17100.0
batch_11,306118,10030,40.813423,-73.942892,5,14742.857142857141
batch_11,872615,10030,40.820709,-73.941263,5,14742.857142857141
batch_11,325027,10030,40.819004,-73.939162,5,14742.857142857141
batch_11,499128,10030,40.818105,-73.940124,3,12900.0
batch_11,417619,10030,40.819282,-73.943665,3,12900.0
batch_11,789926,10030,40.81922,-73.93893,3,12900.0
batch_11,568206,10030,40.819479,-73.938348,3,12900.0
batch_11,664549,10030,40.815984,-73.947983,3,12900.0
batch_11,901275,10030,40.821078,-73.940211,3,12900.0
batch_11,513498,10030,40.820653,-73.943313,2,10666.666666666668
batch_11,910710,10030,40.81817005453232,-73.94238229150669,2,10666.666666666668
batch_11,900110,10030,40.818761,-73.941682,1,9666.666666666668
batch_11,538221,14411,43.2346,-78.202494,28,49487.32394366197
batch_11,40086,14411,43.246698,-78.183393,8,19800.0
batch_11,316558,14411,43.239321,-78.18479,6,15658.823529411766
batch_11,410849,14411,43.25622,-78.181362,6,17100.0
batch_11,859381,14411,43.217013,-78.17066,3,12900.0
batch_11,920218,14411,43.244261,-78.195005,3,12900.0
batch_11,41573,12307,42.794372,-73.987945,24,43400.0
batch_11,876249,12307,42.802996,-73.938162,6,17100.0
batch_11,921950,12307,42.803291,-73.929155,6,17100.0
batch_11,829613,12307,42.802827,-73.93648,6,17100.0
batch_11,335131,12307,42.806566,-73.940832,6,17100.0
batch_11,874172,12307,42.806112,-73.941074,6,17100.0
batch_11,922083,12307,42.802662,-73.937933,6,17100.0
batch_11,889909,12307,42.805658,-73.930589,6,17100.0
batch_11,910778,12307,42.805666,-73.930597,6,17100.0
batch_11,908812,12307,42.801812,-73.938079,6,17100.0
batch_11,30596,12307,42.806297,-73.944826,5,14742.857142857141
batch_11,477768,12307,42.806869,-73.938114,5,14742.857142857141
batch_11,735368,12307,42.808185,-73.94105,4,12866.666666666668
batch_11,732200,12307,42.802565,-73.936165,3,12900.0
batch_11,259015,12307,42.799894,-73.931327,3,12900.0
batch_11,908859,12307,42.808507,-73.931912,3,12900.0
batch_11,700402,12307,42.806993,-73.937908,3,12900.0
batch_11,884093,12307,42.800305,-73.932773,3,12900.0
batch_11,44760,11949,40.845205,-72.840799,51,84106.97674418605
batch_11,41567,12019,42.933162,-73.811477,17,33327.27272727273
batch_11,40190,12019,42.905727,-73.938303,17,33327.27272727273
batch_11,43082,12019,42.910693,-73.881261,17,33327.27272727273
batch_11,837616,12019,42.919401,-73.817494,6,17100.0
batch_11,910807,12019,42.904274,-73.93819,6,17100.0
batch_11,829694,12019,42.888592,-73.87663,6,17100.0
batch_11,695896,12019,42.933124,-73.959533,6,17100.0
batch_11,676800,12019,42.904464,-73.802587,6,17100.0
batch_11,413653,12019,42.914241,-73.878538,3,12900.0
batch_11,110068,12019,42.961279,-73.840757,3,12900.0
batch_11,35410,12019,42.902717,-73.93941,3,12900.0
batch_11,888748,12019,42.947844,-73.839068,3,12900.0
batch_11,876923,13211,43.100552,-76.149186,14,29177.777777777777
batch_11,905322,13211,43.100794,-76.136621,6,17100.0
batch_11,791099,13211,43.101705,-76.131233,3,12900.0
batch_11,905010,13211,43.100953,-76.132889,3,12900.0
batch_11,922506,13211,43.09685,-76.146744,3,12900.0
batch_11,666034,14004,42.894966,-78.508942,37,64356.98924731183
batch_11,415265,14004,42.8914,-78.540477,24,43141.93548387097
batch_11,39395,14217,42.962597,-78.869306,51,84106.97674418605
batch_11,239562,14217,42.984483,-78.879202,45,76164.6017699115
batch_11,371407,14217,42.98828,-78.88358,36,61226.086956521736
batch_11,39487,14217,42.972387,-78.886433,26,45561.19402985074
batch_11,170822,10918,41.354248,-74.280158,36,61400.0
batch_11,702997,10918,41.372496,-74.27672,24,43400.0
batch_11,106579,10918,41.355998,-74.279718,6,17100.0
batch_11,886292,10923,41.2043,-73.998153,23,43131.03448275862
batch_11,888957,10923,41.208716,-73.99216,16,31404.87804878049
batch_11,350333,10923,41.209891,-74.004485,6,17100.0
batch_11,885234,10923,41.203604,-73.996973,6,17100.0
batch_11,463991,10923,41.21436,-74.002531,6,17100.0
batch_11,884788,10923,41.196647,-74.020765,6,17100.0
batch_11,37524,10923,41.200556,-73.988504,3,12900.0
batch_11,114721,12822,43.240052,-73.831291,17,33327.27272727273
batch_11,102485,12822,43.242641,-73.82532,6,17100.0
batch_11,39339,12533,41.572762,-73.844188,86,134526.26728110597
batch_11,41280,12533,41.55242,-73.811509,66,104704.19161676647
batch_11,103890,12533,41.521158,-73.810519,54,87283.21167883213
batch_11,699059,12533,41.560973,-73.796107,39,66678.78787878787
batch_11,347356,12533,41.555435,-73.783673,35,60554.545454545456
batch_11,854009,12533,41.629509,-73.702121,26,47278.78787878788
batch_11,830946,12533,41.563011,-73.849006,6,17100.0
batch_11,106023,12533,41.577989,-73.789264,6,17100.0
batch_11,12103,12533,41.611024,-73.791835,6,17100.0
batch_11,918958,12533,41.510879,-73.780722,3,12900.0
batch_11,41165,11561,40.588085,-73.666613,62,100200.0
batch_11,481446,11561,40.589705,-73.647033,52,84938.93129770993
batch_11,878762,11561,40.591794,-73.681609,37,64356.98924731183
batch_11,770054,11561,40.592473,-73.663944,33,57057.142857142855
batch_11,877945,11561,40.588101,-73.628022,16,31404.87804878049
batch_11,877944,11561,40.587537,-73.696127,16,31600.0
batch_11,870999,11561,40.592535,-73.669563,10,21607.40740740741
batch_11,904802,11561,40.588862,-73.653668,9,22626.086956521744
batch_11,156344,11561,40.593953,-73.646095,6,17100.0
batch_11,666434,11561,40.591729,-73.658399,6,17100.0
batch_11,881810,11561,40.591929,-73.655242,6,17100.0
batch_11,137178,11561,40.591446,-73.659431,4,12866.666666666668
batch_11,705760,14622,43.200722,-77.562472,19,36755.10204081633
batch_11,848101,14622,43.215112,-77.551713,6,17100.0
batch_11,907659,14622,43.206998,-77.571036,6,17100.0
batch_11,868973,14622,43.21135,-77.558347,6,17100.0
batch_11,700190,14622,43.205939,-77.569574,3,12900.0
batch_11,141911,14622,43.207044,-77.575381,3,12900.0
batch_11,498690,14622,43.215945,-77.548125,3,12900.0
batch_11,892974,14622,43.208435,-77.563702,3,12900.0
batch_11,830171,13165,42.909297,-76.851133,28,49487.32394366197
batch_11,844479,13165,42.906843,-76.842226,21,38977.77777777778
batch_11,906742,13165,42.904805,-76.863309,14,27967.567567567567
batch_11,543812,13165,42.902961,-76.85316,6,17100.0
batch_11,728046,13165,42.89703,-76.862188,3,12900.0
batch_11,543338,13165,42.896058,-76.842212,3,12900.0
batch_11,839790,13165,42.90338581833934,-76.8745163079565,3,12900.0
batch_11,900829,13165,42.904852,-76.858178,3,12900.0
batch_11,915420,13165,42.90338581833934,-76.8745163079565,3,12900.0
batch_11,836455,11961,40.906407,-72.89829,28,49600.0
batch_11,894278,11961,40.911595,-72.903962,6,17100.0
batch_11,180637,11961,40.905373,-72.890201,4,12866.666666666668
batch_11,888020,13332,42.715117,-75.535251,3,12900.0
batch_11,880615,11105,40.771195,-73.906179,102,159200.0
batch_11,240673,11105,40.780245,-73.91612,93,146982.83261802577
batch_11,468303,11105,40.773001,-73.914841,81,128980.29556650246
batch_11,842344,11105,40.771195,-73.906179,30,53000.0
batch_11,750919,11105,40.770636,-73.911191,6,17100.0
batch_11,669514,11105,40.770985,-73.91257,6,17100.0
batch_11,397140,11105,40.771293,-73.904155,6,17100.0
batch_11,893199,11105,40.771948,-73.902933,6,17100.0
batch_11,781848,11751,40.733521,-73.210257,37,62672.34042553191
batch_11,899652,11751,40.746069,-73.215612,6,17100.0
batch_11,277639,11751,40.730032,-73.215053,4,12866.666666666668
batch_13,704107,14136,42.539267,-79.168849,6,17100.0
batch_13,39605,13037,43.054284,-75.867907,29,52545.20547945205
batch_13,767676,13037,43.0556490684436,-75.87740360134211,6,17100.0
batch_13,926503,13037,43.05685,-75.889019,6,17100.0
batch_13,377083,13037,43.050918,-75.886952,5,14742.857142857141
batch_13,412864,13037,43.046375,-75.871034,4,12866.666666666668
batch_13,842740,13037,43.055687,-75.86722,3,12900.0
batch_13,871512,13037,43.064184,-75.868875,3,12900.0
batch_13,366438,13037,43.037499,-75.864703,3,12900.0
batch_13,910494,13037,43.05685,-75.889019,3,12900.0
batch_13,41487,12887,43.528668,-73.384601,15,31092.30769230769
batch_13,909351,12887,43.548551,-73.395682,6,17100.0
batch_13,913452,12887,43.579272,-73.338717,6,17100.0
batch_13,913984,12211,42.738967,-73.813839,27,48626.086956521736
batch_13,41124,12211,42.705983,-73.756651,17,33327.27272727273
batch_13,41128,12211,42.72107,-73.775806,17,33327.27272727273
batch_13,819537,12211,42.718527,-73.761137,6,17100.0
batch_13,590420,12211,42.712347,-73.777679,6,17100.0
batch_13,870688,12211,42.724221,-73.777946,3,12900.0
batch_13,841641,12211,42.683984,-73.760249,3,12900.0
batch_13,899213,12211,42.725006,-73.786359,3,12900.0
batch_13,922148,12211,42.71319205794713,-73.77266262876728,3,12900.0
batch_13,481043,11590,40.775163,-73.557443,86,134526.26728110597
batch_13,868806,11590,40.758881,-73.567324,40,67000.0
batch_13,711304,11590,40.766194,-73.587328,40,67000.0
batch_13,269076,11590,40.744805,-73.559473,37,62672.34042553191
batch_13,43638,11590,40.76025,-73.56664,34,59200.0
batch_13,890556,11590,40.7614,-73.5934,22,39919.29824561404
batch_13,39791,11590,40.773446,-73.572636,20,37643.13725490196
batch_13,389726,11590,40.756948,-73.58757,18,35426.08695652174
batch_13,877064,11590,40.743011,-73.569752,14,29400.0
batch_13,877331,11590,40.7550494806963,-73.57265553447432,6,17100.0
batch_13,698627,11590,40.7550494806963,-73.57265553447432,6,17100.0
batch_13,389368,11590,40.766297,-73.569896,6,17100.0
batch_13,603683,11590,40.7550494806963,-73.57265553447432,6,17100.0
batch_13,609098,11590,40.761142,-73.577138,6,17100.0
batch_13,810014,11590,40.752351,-73.570101,6,17100.0
batch_13,640504,11590,40.754225,-73.574561,6,17100.0
batch_13,335510,11590,40.740359,-73.549483,6,17100.0
batch_13,519182,11590,40.757303,-73.585787,6,17100.0
batch_13,792434,11590,40.759335,-73.586235,6,17100.0
batch_13,663060,11590,40.752547,-73.578219,6,17100.0
batch_13,841994,11590,40.7550494806963,-73.57265553447432,6,17100.0
batch_13,648654,11590,40.7550494806963,-73.57265553447432,6,17100.0
batch_13,24068,11590,40.763314,-73.564052,6,17100.0
batch_13,839709,11590,40.75788,-73.581825,6,17100.0
batch_13,768249,11590,40.7550494806963,-73.57265553447432,6,17100.0
batch_13,407757,11590,40.762679,-73.56977,6,17100.0
batch_13,875464,11590,40.756995,-73.590508,6,17100.0
batch_13,857526,11590,40.768337,-73.573698,6,17100.0
batch_13,774190,11590,40.752995,-73.575128,6,17100.0
batch_13,591944,11590,40.767567,-73.562069,6,17100.0
batch_13,858286,13460,42.706948,-75.511011,6,17100.0
batch_13,706348,13460,42.705979,-75.45353,6,17100.0
batch_13,696515,13460,42.655449,-75.478345,6,17100.0
batch_13,746380,13460,42.686132109138654,-75.48322442817836,3,12900.0
batch_13,831730,12188,42.782016,-73.695642,28,49600.0
batch_13,875241,12188,42.811695,-73.685431,17,33327.27272727273
batch_13,784834,12188,42.792636,-73.697814,6,17100.0
