batch,location_id,zipcode,latitude,longitude,size,added_slots,build_cost,equip_cost_0_5
retry_batch_21_chunk_10,103702,13464,42.69635758236937,-75.6067393930357,medium,200,95000.0,16000.0
retry_batch_21_chunk_10,134000,14546,43.01986136050382,-77.78425990199239,large,400,115000.0,32000.0
retry_batch_21_chunk_10,88000,13034,42.919346559875954,-76.7069912882219,medium,200,95000.0,16000.0
retry_batch_21_chunk_10,70932,12590,41.587358684951006,-73.88000481926426,medium,200,95000.0,16000.0
retry_batch_21_chunk_10,64681,12484,41.870862446326825,-74.1746456962451,medium,200,95000.0,16000.0
retry_batch_22_chunk_1,60174,12413,42.31754149087795,-74.01868238334531,medium,200,95000.0,16000.0
retry_batch_22_chunk_1,28938,11413,40.65540480333105,-73.7654097740969,large,400,115000.0,32000.0
retry_batch_22_chunk_1,28919,11413,40.65593304151107,-73.75954702635353,medium,200,95000.0,16000.0
retry_batch_22_chunk_1,113100,13744,42.26063576538871,-75.91058761818508,medium,200,95000.0,16000.0
retry_batch_22_chunk_1,42156,11796,40.72298254929488,-73.10965212453272,medium,200,95000.0,16000.0
retry_batch_22_chunk_1,96387,13215,42.96287988478471,-76.2323754675458,medium,200,95000.0,16000.0
retry_batch_22_chunk_1,67102,12525,41.65144300610282,-74.17371204373855,medium,200,95000.0,16000.0
retry_batch_22_chunk_1,120178,14011,42.8399009066042,-78.28562064350201,medium,200,95000.0,16000.0
retry_batch_22_chunk_1,55102,12166,42.84754256417215,-74.45875604514909,medium,200,95000.0,16000.0
retry_batch_22_chunk_1,79302,12850,43.08762679867647,-74.02586801226947,medium,200,95000.0,16000.0
retry_batch_22_chunk_1,12461,10576,41.19622451240238,-73.56324111045042,small,100,65000.0,8000.0
retry_batch_22_chunk_2,55274,12167,42.42483800951644,-74.59987305615373,small,100,65000.0,8000.0
retry_batch_22_chunk_2,65002,12491,41.99901467700983,-74.10917231259009,medium,200,95000.0,16000.0
retry_batch_22_chunk_2,53004,12137,42.85965322961,-74.11436034423797,small,100,65000.0,8000.0
retry_batch_22_chunk_2,66900,12523,42.09025293396012,-73.78464825097787,small,100,65000.0,8000.0
retry_batch_22_chunk_2,101630,13416,43.17015760965637,-74.97942907371738,small,100,65000.0,8000.0
retry_batch_22_chunk_2,18888,10974,41.150322290297865,-74.21007627978888,medium,200,95000.0,16000.0
retry_batch_22_chunk_2,39344,11758,40.66056508179632,-73.46701414032248,large,400,115000.0,32000.0
retry_batch_22_chunk_2,80909,12883,43.85338990695127,-73.45251832120884,medium,200,95000.0,16000.0
retry_batch_22_chunk_2,133972,14544,42.75054078897882,-77.23236663892659,small,100,65000.0,8000.0
retry_batch_22_chunk_2,33820,11577,40.77536783843252,-73.63188464571897,small,100,65000.0,8000.0
retry_batch_22_chunk_3,110902,13679,44.32086391943273,-75.81602423342997,small,100,65000.0,8000.0
retry_batch_22_chunk_3,49500,12066,42.76728671078424,-74.29213970062968,medium,200,95000.0,16000.0
retry_batch_22_chunk_3,126600,14143,42.99259497124253,-78.09487274799189,small,100,65000.0,8000.0
retry_batch_22_chunk_3,38929,11754,40.89464619296194,-73.23387407681648,small,100,65000.0,8000.0
retry_batch_22_chunk_3,16742,10925,41.20089080320685,-74.31143305678496,small,100,65000.0,8000.0
retry_batch_22_chunk_3,91799,13104,42.98087269836685,-75.96055627086609,small,100,65000.0,8000.0
retry_batch_22_chunk_3,109802,13661,43.71935677506264,-76.07493211268209,small,100,65000.0,8000.0
retry_batch_22_chunk_3,136840,14741,42.21817877076726,-78.61174432296865,small,100,65000.0,8000.0
retry_batch_22_chunk_3,134201,14561,42.83954106701823,-77.12239291523738,small,100,65000.0,8000.0
retry_batch_22_chunk_3,94613,13160,42.82543253750393,-76.66825100410334,small,100,65000.0,8000.0
retry_batch_22_chunk_5,92190,13112,43.10247393852388,-76.41036260690397,small,100,65000.0,8000.0
retry_batch_22_chunk_5,66100,12514,41.86456790234264,-73.77550494184139,small,100,65000.0,8000.0
retry_batch_22_chunk_5,117500,13835,42.38639613216745,-76.17743972725759,small,100,65000.0,8000.0
retry_batch_22_chunk_5,20727,11004,40.75789985377672,-73.71142241422281,medium,200,95000.0,16000.0
retry_batch_22_chunk_5,128019,14208,42.92427831874272,-78.84060878258016,small,100,65000.0,8000.0
retry_batch_22_chunk_5,69249,12565,42.25607272100975,-73.637722513677,medium,200,95000.0,16000.0
retry_batch_22_chunk_5,122300,14054,42.906631050381904,-78.14072292651059,small,100,65000.0,8000.0
retry_batch_22_chunk_5,83055,12934,44.83498441139921,-73.86383098354209,small,100,65000.0,8000.0
retry_batch_22_chunk_5,85202,12967,44.76768877444621,-74.66559611194909,small,100,65000.0,8000.0
retry_batch_22_chunk_5,97801,13320,42.77950035777475,-74.75366553021237,medium,200,95000.0,16000.0
retry_batch_22_chunk_6,50123,12074,43.01195009802941,-74.02293059265295,medium,200,95000.0,16000.0
retry_batch_22_chunk_6,84773,12959,44.968329088018464,-73.66318156064406,small,100,65000.0,8000.0
retry_batch_22_chunk_6,102201,13428,42.92893805209904,-74.57203589537416,small,100,65000.0,8000.0
retry_batch_22_chunk_6,19783,10987,41.1971830463138,-74.22462032008559,small,100,65000.0,8000.0
retry_batch_22_chunk_6,107100,13618,44.11742972161319,-76.30921306701974,small,100,65000.0,8000.0
retry_batch_22_chunk_6,9901,10526,41.29178775422817,-73.65077291136348,small,100,65000.0,8000.0
retry_batch_22_chunk_6,40103,11769,40.72901243024499,-73.1208968924493,small,100,65000.0,8000.0
retry_batch_22_chunk_6,89001,13052,42.74106980435269,-75.86516959571426,small,100,65000.0,8000.0
retry_batch_22_chunk_6,89711,13066,43.01823505402007,-76.02389582643423,medium,200,95000.0,16000.0
retry_batch_22_chunk_6,82802,12930,44.72999329916402,-74.54990107549847,small,100,65000.0,8000.0
retry_batch_22_chunk_7,71000,12592,41.78576690708863,-73.55269095059616,small,100,65000.0,8000.0
retry_batch_22_chunk_7,126900,14167,42.740903161566,-78.31665873500357,medium,200,95000.0,16000.0
retry_batch_22_chunk_7,134101,14560,42.67090354289611,-77.56988498434619,small,100,65000.0,8000.0
retry_batch_22_chunk_7,47547,12037,42.34162756804097,-73.5818620436462,small,100,65000.0,8000.0
retry_batch_22_chunk_7,66804,12522,41.72794845630716,-73.59436258236047,small,100,65000.0,8000.0
retry_batch_22_chunk_7,8501,10505,41.33770104455547,-73.75196839749319,small,100,65000.0,8000.0
retry_batch_22_chunk_7,48200,12052,42.7704601827089,-73.46463447041215,medium,200,95000.0,16000.0
retry_batch_22_chunk_7,135801,14709,42.32464623582078,-77.98901808323372,small,100,65000.0,8000.0
retry_batch_22_chunk_7,121300,14034,42.50803721633084,-78.89913863770269,small,100,65000.0,8000.0
retry_batch_22_chunk_7,70549,12583,42.04910498573632,-73.91012275370804,small,100,65000.0,8000.0
retry_batch_22_chunk_8,125802,14129,42.46671160357973,-79.0061923636353,small,100,65000.0,8000.0
retry_batch_22_chunk_8,116676,13812,42.02534303904697,-76.34507801709678,small,100,65000.0,8000.0
retry_batch_22_chunk_8,61486,12434,42.35206319116679,-74.48518207292486,small,100,65000.0,8000.0
retry_batch_22_chunk_8,72098,12729,41.46764416777884,-74.58908037798687,small,100,65000.0,8000.0
retry_batch_22_chunk_8,92522,13120,42.94754348086873,-76.15909347249496,small,100,65000.0,8000.0
retry_batch_22_chunk_8,104402,13477,43.04827817866261,-75.512575574523,small,100,65000.0,8000.0
retry_batch_22_chunk_8,75102,12780,41.447408444149886,-74.72749987834644,small,100,65000.0,8000.0
retry_batch_22_chunk_8,99278,13338,43.483562942015965,-75.18634308829859,small,100,65000.0,8000.0
retry_batch_22_chunk_8,52068,12117,43.14903591952013,-74.23787106688769,small,100,65000.0,8000.0
retry_batch_22_chunk_8,111948,13694,44.86319811049999,-75.21443920643561,small,100,65000.0,8000.0
retry_batch_22_chunk_9,131179,14423,42.94848327358042,-77.84121586755232,small,100,65000.0,8000.0
retry_batch_22_chunk_9,19603,10986,41.26681845110544,-73.98508979364459,small,100,65000.0,8000.0
retry_batch_22_chunk_9,98202,13325,43.5634818130729,-75.45368562277159,small,100,65000.0,8000.0
retry_batch_22_chunk_9,113099,13743,42.19663772595147,-76.32674515881406,small,100,65000.0,8000.0
retry_batch_22_chunk_9,101714,13417,43.1080412657882,-75.28571698929737,small,100,65000.0,8000.0
retry_batch_22_chunk_9,114701,13780,42.432479140173136,-75.4832436849615,small,100,65000.0,8000.0
retry_batch_22_chunk_9,107401,13621,44.86410424026472,-75.07732752463876,small,100,65000.0,8000.0
retry_batch_22_chunk_9,21093,11020,40.78044295851983,-73.72872680221296,small,100,65000.0,8000.0
retry_batch_22_chunk_9,68337,12546,41.96287856004728,-73.5347001207223,small,100,65000.0,8000.0
retry_batch_22_chunk_9,42968,11934,40.79087394297107,-72.8041286555752,small,100,65000.0,8000.0
retry_batch_22_chunk_10,109516,13658,44.71395971028058,-75.25949576727237,small,100,65000.0,8000.0
retry_batch_22_chunk_10,107360,13620,43.88830740613995,-75.46962083999549,small,100,65000.0,8000.0
retry_batch_22_chunk_10,88701,13042,43.253027730332455,-75.8498324519171,small,100,65000.0,8000.0
retry_batch_22_chunk_10,132845,14481,42.78103658618935,-77.90669329777876,small,100,65000.0,8000.0
retry_batch_22_chunk_10,50732,12084,42.68759456523458,-73.8883230771987,small,100,65000.0,8000.0
retry_batch_22_chunk_10,96896,13304,43.21442716042186,-75.15186595710489,medium,200,95000.0,16000.0
retry_batch_22_chunk_10,62675,12455,42.19461156699487,-74.60951934336897,small,100,65000.0,8000.0
retry_batch_22_chunk_10,110300,13668,44.73932532112486,-75.00879519217912,small,100,65000.0,8000.0
retry_batch_22_chunk_10,64801,12486,41.83969029285774,-74.0536818030876,small,100,65000.0,8000.0
retry_batch_22_chunk_10,50202,12075,42.30333527687278,-73.64023075078305,small,100,65000.0,8000.0
